3276,"Lineas Aereas Azteca",\N,"ZE","LCD","LINEAS AZTECA","Mexico","N"
3277,"Lineas Aereas Canedo LAC",\N,"","LCN","CANEDO","Bolivia","N"
3278,"Lineas Aereas Comerciales",\N,"","LCM","LINEAS COMERCIALES","Mexico","N"
3279,"Lineas Aereas Ejectuivas De Durango",\N,"","EDD","LINEAS DURANGO","Mexico","N"
3280,"Lineas Aereas Eldorado",\N,"","EDR","ELDORADRO","Colombia","N"
3281,"Lineas Aereas Federales",\N,"","FED","FEDERALES","Argentina","N"
3282,"Lineas Aereas Monarca",\N,"","LMN","LINEAS MONARCA","Mexico","N"
3283,"Lineas Aereas San Jose",\N,"","LIJ","LINEAS JOSE","Mexico","N"
3284,"Lineas Aereas del Humaya",\N,"","UMA","HUMAYA","Mexico","N"
3285,"Linex",\N,"","LEC","LECA","Central African Republic","N"
3286,"Linhas Aereas Santomenses",\N,"","SMS","SANTOMENSES","S","N"
3287,"Linhas A",\N,"LM","LAM","MOZAMBIQUE","Mozambique","Y"
3288,"Link Airways of Australia",\N,"","LAW","","Australia","N"
3289,"Lion Air Services",\N,"","WGT","WORLDGATE","United Kingdom","N"
3290,"Lion Mentari Airlines",\N,"JT","LNI","LION INTER","Indonesia","Y"
3291,"Lions-Air",\N,"","LEU","LIONSAIR","Switzerland","N"
3292,"Lithuanian Air Force",\N,"","LYF","LITHUANIAN AIRFORCE","Lithuania","N"
3293,"Little Red Air Service",\N,"","LRA","LITTLE RED","Canada","N"
3294,"Livingston",\N,"LM","LVG","LIVINGSTON","Italy","N"
3295,"Lloyd Aereo Boliviano",\N,"LB","LLB","LLOYDAEREO","Bolivia","N"
3296,"Lnair Air Services",\N,"","LNA","ELNAIR","Spain","N"
3297,"Lockheed Air Terminal",\N,"","XLG","","United States","N"
3298,"Lockeed Aircraft Corporation",\N,"","LAC","LOCKHEED","United States","N"
3299,"Lockheed DUATS",\N,"","XDD","","United States","N"
3300,"Lockheed Martin Aeronautics",\N,"","CBD","CATBIRD","United States","N"
3301,"Lockheed Martin Aeronautics Company",\N,"","LNG","LIGHTNING","United States","N"
3302,"Logan Air",\N,"","LOG","LOGAN","United Kingdom","N"
3303,"Lom Praha Flying School",\N,"","CLV","AEROTRAINING","Czech Republic","N"
3304,"Lomas Helicopters",\N,"","LMS","LOMAS","United Kingdom","N"
3305,"London City Airport Jet Centre",\N,"","LCY","LONDON CITY","United Kingdom","N"
3306,"London Executive Aviation",\N,"","LNX","LONEX","United Kingdom","N"
3307,"London Flight Centre (Stansted)",\N,"","LOV","LOVEAIR","United Kingdom","N"
3308,"London Helicopter Centres",\N,"","LHC","MUSTANG","United Kingdom","N"
3309,"Lone Star Airlines",\N,"","LSS","LONE STAR","United States","N"
3310,"Long Island Airlines",\N,"","ORA","LONG ISLAND","United States","N"
3311,"Longtail Aviation",\N,"","LGT","LONGTAIL","Bermuda","N"
3312,"Lorraine Aviation",\N,"","LRR","LORRAINE","France","N"
3313,"Los Cedros Aviacion",\N,"","LSC","CEDROS","Chile","N"
3314,"Lotus Air",\N,"","TAS","LOTUS FLOWER","Egypt","N"
3315,"Luchtvaartmaatschappij Twente",\N,"","LTW","TWENTAIR","Netherlands","N"
3316,"Lucky Air",\N,"","LKE","LUCKY AIR","China","N"
3317,"Luft Carago",\N,"","LUT","LUGO","South Africa","N"
3318,"Luftfahrt-Vermietungs-Dienst",\N,"","LVD","AIR SANTE","Austria","N"
3319,"Luftfahrtgesellschaft Walter",\N,"HE","LGW","WALTER","Germany","Y"
3320,"Lufthansa",\N,"LH","DLH","LUFTHANSA","Germany","Y"
3321,"Lufthansa Cargo",\N,"LH","GEC","LUFTHANSA CARGO","Germany","Y"
3322,"Lufthansa CityLine",\N,"CL","CLH","HANSALINE","Germany","Y"
3323,"Lufthansa Systems",\N,"L1","","","Germany","N"
3324,"Lufthansa Technik",\N,"","LHT","LUFTHANSA TECHNIK","Germany","N"
3325,"Lufttaxi Fluggesellschaft","","DV","LTF","Garfield","Germany","N"
3326,"Lufttransport",\N,"L5","LTR","LUFT TRANSPORT","Norway","Y"
3327,"Luhansk",\N,"","LHS","ENTERPRISE LUHANSK","Ukraine","N"
3328,"Lund University School of Aviation",\N,"","UNY","UNIVERSITY","Sweden","N"
3329,"Luxair",\N,"LG","LGL","LUXAIR","Luxembourg","Y"
3330,"Luxaviation",\N,"","LXA","RED LION","Luxembourg","N"
3331,"Luxembourg Air Rescue",\N,"","LUV","LUX RESCUE","Luxembourg","N"
3332,"Luxflight Executive",\N,"","LFE","LUX EXPRESS","Luxembourg","N"
3333,"Luxor Air",\N,"","LXO","","Egypt","N"
3334,"Luzair",\N,"","LUZ","LISBON JET","Portugal","N"
3335,"Lviv Airlines",\N,"5V","UKW","UKRAINE WEST","Ukraine","N"
3336,"Lydd Air",\N,"","LYD","LYDDAIR","United Kingdom","N"
3337,"Lynch Flying Service",\N,"","LCH","LYNCH AIR","United States","N"
3338,"Lynden Air Cargo",\N,"L2","LYC","LYNDEN","United States","N"
3339,"Lynx Air International",\N,"","LXF","LYNX FLIGHT","United States","N"
3340,"Lynx Aviation",\N,"","LYX","LYNX AIR","Pakistan","N"
3342,"L",\N,"MJ","LPR","LAPA","Argentina","Y"
3343,"L",\N,"","LAU","SURAMERICANO","Colombia","N"
3344,"M & N Aviation",\N,"","JNH","JONAH","United States","N"
3345,"MAC Fotografica",\N,"","MCF","MAC FOTO","Spain","N"
3346,"MANAG'AIR",\N,"","MRG","MANAG'AIR","France","N"
3347,"MAP-Management and Planung",\N,"","MPJ","MAPJET","Austria","N"
3348,"MAS Airways",\N,"","TFG","TRAFALGAR","United Kingdom","N"
3349,"MasAir",\N,"M7","MAA","MAS CARGA","Mexico","Y"
3350,"MAT Macedonian Airlines",\N,"IN","MAK","MAKAVIO","Macedonia","Y"
3351,"MCC Aviation",\N,"","MCC","DISCOVERY","South Africa","N"
3352,"MG Aviacion",\N,"","MGA","MAG AVACION","Spain","N"
3353,"MIA Airlines",\N,"","JLA","SALLINE","Romania","N"
3354,"MIAT Mongolian Airlines",\N,"OM","MGL","MONGOL AIR","Mongolia","Y"
3355,"MIT Airlines",\N,"","MNC","MUNCIE","Canada","N"
3356,"MK Airline",\N,"","MKA","KRUGER-AIR","Ghana","N"
3357,"MNG Airlines",\N,"MB","MNB","BLACK SEA","Turkey","Y"
3358,"MSR Flug-Charter",\N,"","EBF","SKYRUNNER","Germany","N"
3359,"MTC Aviacion",\N,"","MCV","MTC AVIACION","Mexico","N"
3360,"Mac Aviation",\N,"","MAQ","MAC AVIATION","Spain","N"
3361,"Mac Dan Aviation Corporation",\N,"","MCN","MAC DAN","United States","N"
3362,"MacKnight Airlines",\N,"","MTD","","Australia","N"
3363,"Macair Airlines",\N,"CC","MCK","","Australia","Y"
3364,"Macedonian Airlines",\N,"","MCS","MACAIR","Greece","N"
3365,"Madina Air",\N,"","MDH","MADINA AIR","Libya","N"
3366,"Maersk",\N,"DM","","","Denmark","Y"
3367,"Magic Blue Airlines",\N,"","MJB","MAGIC BLUE","Netherlands","N"
3368,"Magna Air",\N,"","MGR","MAGNA AIR","Austria","N"
3369,"Mahalo Air",\N,"","MLH","MAHALO","United States","N"
3370,"Mahan Air",\N,"W5","IRM","MAHAN AIR","Iran","Y"
3371,"Mahfooz Aviation",\N,"M2","MZS","MAHFOOZ","Gambia","N"
3372,"Maine Aviation",\N,"","MAT","MAINE-AV","United States","N"
3373,"Majestic Airlines",\N,"","MAJ","MAGIC AIR","United States","N"
3374,"Mak Air",\N,"","AKM","MAKAIR","Kazakhstan","N"
3375,"Malagasy Airlines",\N,"","MLG","","Madagascar","N"
3376,"Malawi Express",\N,"","MLX","MALAWI EXPRESS","Malawi","N"
3377,"Malaya Aviatsia Dona",\N,"","MKK","AEROKEY","Russia","N"
3378,"Malaysia Airlines",\N,"MH","MAS","MALAYSIAN","Malaysia","Y"
3379,"Mali Air",\N,"","MAE","MALI AIREXPRESS","Austria","N"
3380,"Mali Air Express",\N,"","VXP","AVION EXPRESS","Mali","N"
3381,"Mali Airways",\N,"","MTZ","MALI AIRWAYS","Mali","N"
3382,"Malila Airlift",\N,"","MLC","MALILA","Democratic Republic of the Congo","N"
3383,"Mall Airways",\N,"","MLS","MALL-AIRWAYS","United States","N"
3384,"Malmo Aviation",\N,"","SCW","SCANWING","Sweden","Y"
3385,"Malmoe Air Taxi",\N,"","LOD","LOGIC","Sweden","N"
3386,"Malmö Aviation",\N,"TF","SCW","Scanwings","Sweden","Y"
3387,"Malta Air Charter",\N,"R5","MAC","MALTA CHARTER","Malta","Y"
3388,"Malta Wings",\N,"","MWS","MALTA WINGS","Malta","N"
3389,"Malév",\N,"MA","MAH","MALEV","Hungary","Y"
3390,"Manaf International Airways",\N,"","MLB","MANAF","Burundi","N"
3391,"Mandala Airlines",\N,"RI","MDL","MANDALA","Indonesia","Y"
3392,"Mandarin Airlines",\N,"AE","MDA","Mandarin","Taiwan","Y"
3393,"Mango",\N,"JE","MNO","TULCA","South Africa","Y"
3394,"Manhattan Air",\N,"","MHN","MANHATTAN","United Kingdom","N"
3395,"Manitoulin Air Services",\N,"","MTO","MANITOULIN","Canada","N"
3396,"Mann Air",\N,"","MNR","TEEMOL","United Kingdom","N"
3397,"Mannion Air Charter",\N,"","MAN","MANNION","United States","N"
3398,"Mantrust Asahi Airways",\N,"","MTS","MANTRUST","Indonesia","N"
3399,"Manx Airlines",\N,"","MNX","MANX","United Kingdom","N"
3400,"Maple Air Services",\N,"","MAD","MAPLE AIR","Canada","N"
3401,"March Helicopters",\N,"","MAR","MARCH","United Kingdom","N"
3402,"Marcopolo Airways",\N,"","MCP","MARCOPOLO","Afghanistan","N"
3403,"Marghi Air",\N,"","MGI","MARGHI","Nigeria","N"
3404,"Markair",\N,"","MRK","MARKAIR","United States","N"
3405,"Markoss Aviation",\N,"","MKO","GOSHAWK","United Kingdom","N"
3406,"Mars RK",\N,"6V","MRW","AVIAMARS","Ukraine","N"
3407,"Marshall Aerospace",\N,"","MCE","MARSHALL","United Kingdom","N"
3408,"Marsland Aviation",\N,"M7","MSL","MARSLANDAIR","Sudan","N"
3409,"Martin Aviation Services",\N,"","XMA","","United States","N"
3410,"Martin-Baker",\N,"","MBE","MARTIN","United Kingdom","N"
3411,"Martinair",\N,"MP","MPH","MARTINAIR","Netherlands","Y"
3412,"Martinaire",\N,"","MRA","MARTEX","United States","N"
3413,"Martyn Fiddler Associates",\N,"","MFA","SEAHORSE","United Kingdom","N"
3414,"Marvin Limited",\N,"","MVN","MARVIN","United Kingdom","N"
3415,"Maryland State Police",\N,"","TRP","TROOPER","United States","N"
3416,"Massachusetts Institute of Technology",\N,"","MTH","RESEARCH","United States","N"
3417,"Massey University School of Aviation",\N,"","MSY","MASSEY","New Zealand","N"
3418,"Master Airways",\N,"","MSW","MASTER AIRWAYS","Serbia","N"
3419,"Master Planner",\N,"","MPL","","United States","N"
3420,"Masterjet",\N,"","LMJ","MASTERJET","Portugal","N"
3421,"Mastertop Linhas Aereas",\N,"Q4","","","Brazil","N"
3422,"Mauria",\N,"","MIA","MAURIA","Mauritania","N"
3423,"Mauritanienne Aerienne Et Navale",\N,"","MNV","NAVALE","Mauritania","N"
3424,"Mauritanienne Air Fret",\N,"","MRF","MAUR-FRET","Mauritania","N"
3425,"Mauritanienne Airways",\N,"","MWY","MAURITANIENNE","Mauritania","N"
3426,"Mauritanienne De Transport Aerien",\N,"","MDE","MAURI-TRANS","Mauritania","N"
3427,"Maverick Airways",\N,"","MVR","MAV-AIR","United States","N"
3428,"Mavial Magadan Airlines",\N,"H5","MVL","Mavial","Russia","N"
3429,"Max Avia",\N,"","MAI","MAX AVIA","Kyrgyzstan","N"
3430,"Max Sea Food",\N,"","MSF","MAXESA","El Salvador","N"
3431,"Max-Aviation",\N,"","MAX","MAX AVIATION","Canada","N"
3432,"Maxair",\N,"8M","MXL","MAXAIR","Sweden","Y"
3433,"Maximus Air Cargo",\N,"","MXU","CARGO MAX","United Arab Emirates","N"
3434,"Maxjet Airways",\N,"MY","MXJ","MAX-JET","United States","N"
3435,"Maxsus-Avia",\N,"","MXS","MAXSUS-AVIA","Uzbekistan","N"
3436,"May Air Xpress",\N,"","MXP","BEECHNUT","United States","N"
3437,"Maya Island Air",\N,"MW","MYD","MYLAND","Belize","Y"
3438,"Mayair",\N,"","MYI","MAYAIR","Mexico","N"
3439,"Mbach Air",\N,"","MBS","MBACHI AIR","Malawi","N"
3440,"McAlpine Helicopters",\N,"","MCH","MACLINE","United Kingdom","N"
3441,"McCall Aviation",\N,"","MKL","MCCALL","United States","N"
3442,"McDonnell Douglas",\N,"","DAC","DACO","United States","N"
3443,"McNeely Charter Services",\N,"","MDS","MID-SOUTH","United States","N"
3444,"Med-Trans of Florida",\N,"","MEK","MED-TRANS","United States","N"
3445,"Medavia Company",\N,"","MDM","MEDAVIA","Malta","N"
3446,"Medical Air Rescue Services",\N,"","MRZ","MARS","Zimbabwe","N"
3447,"Medical Aviation Services",\N,"","MCL","MEDIC","United Kingdom","N"
3448,"Mediterranean Air Freight",\N,"","MDF","MED-FREIGHT","Greece","N"
3449,"Mediterranean Airways",\N,"","MDY","","Egypt","N"
3450,"Medjet International",\N,"","MEJ","MEDJET","United States","N"
3451,"Mega",\N,"","MGK","MEGLA","Kazakhstan","N"
3452,"Mega Linhas Aereas",\N,"","MEL","MEGA AIR","Brazil","N"
3453,"Mekong Airlines",\N,"","MKN","MEKONG AIRLINES","Cambodia","N"
3454,"Menajet",\N,"IM","MNJ","MENAJET","Lebanon","N"
3456,"Merchant Express Aviation",\N,"","MXX","MERCHANT","Nigeria","N"
3457,"Mercury Aircourier Service",\N,"","MEC","MERCAIR","United States","N"
3458,"Meridian",\N,"","POV","AIR POLTAVA","Ukraine","N"
3459,"Meridian Air Cargo",\N,"","MRD","MERIDIAN","United States","N"
3460,"Meridian Airlines",\N,"","MHL","HASSIMAIR","Nigeria","N"
3461,"Meridian Aviation",\N,"","DSL","DIESEL","United Kingdom","N"
3462,"Meridian Limited",\N,"","MEM","MERIDIAN CHERRY","Ukraine","N"
3463,"Meridiana",\N,"IG","ISS","MERAIR","Italy","Y"
3464,"Merlin Airways",\N,"","MEI","AVALON","United States","N"
3465,"Merpati Nusantara Airlines",\N,"MZ","MNA","MERPATI","Indonesia","Y"
3466,"Mesa Airlines",\N,"YV","ASH","AIR SHUTTLE","United States","Y"
3467,"Mesaba Airlines",\N,"XJ","MES","MESABA","United States","Y"
3468,"Meta Linhas A",\N,"","MSQ","META","Brazil","N"
3469,"Meteorological Research Flight",\N,"","MET","METMAN","United Kingdom","N"
3470,"Methow Aviation",\N,"","MER","METHOW","United States","N"
3471,"Metro Business Aviation",\N,"","MVI","","United Kingdom","N"
3472,"Metro Express",\N,"","MEX","EAGLE EXPRESS","United States","N"
3473,"Metroflight",\N,"","MTR","METRO","United States","N"
3474,"Metrojet",\N,"","MTJ","METROJET","Hong Kong SAR of China","N"
3475,"Metropix UK",\N,"","PIX","METROPIX","United Kingdom","N"
3476,"Metroplis",\N,"","MPS","METRO REGIONAL","Netherlands","N"
3477,"Mex Blue",\N,"","MXB","MEX BLUE","Mexico","N"
3478,"Mex-Jet",\N,"","MJT","MEJETS","Mexico","N"
3479,"Mexicana de Aviaci",\N,"MX","MXA","MEXICANA","Mexico","Y"
3480,"Mexico Transportes Aereos",\N,"","MXT","TRANSMEX","Mexico","N"
3481,"Miami Air Charter",\N,"","HUR","HURRICANE CHARTER","United States","N"
3482,"Miami Air International",\N,"GL","BSK","BISCAYNE","United States","N"
3483,"Miami Valley Aviation",\N,"","OWL","NIGHT OWL","United States","N"
3484,"Miapet-Avia",\N,"","MPT","MIAPET","Armenia","N"
3485,"Michelin Air Services",\N,"","BIB","","France","N"
3486,"Micromatter Technology Solutions",\N,"","WIZ","WIZARD","United Kingdom","N"
3487,"Mid Airlines",\N,"","NYL","NILE","Sudan","N"
3488,"Mid-Pacific Airlines",\N,"","MPA","MID PAC","United States","N"
3489,"Midamerica Jet",\N,"","MJR","MAJOR","United States","N"
3490,"Middle East Airlines",\N,"ME","MEA","CEDAR JET","Lebanon","Y"
3491,"Midland Airport Services",\N,"","MID","","United Kingdom","N"
3492,"Midline Air Freight",\N,"","MFR","MIDLINE FREIGHT","United States","N"
3493,"Midstate Airlines",\N,"","MIS","MIDSTATE","United States","N"
3494,"Midway Airlines",\N,"JI","MDW","MIDWAY","United States","Y"
3495,"Midway Express",\N,"","FLA","PALM","United States","N"
3496,"Midwest Air Freighters",\N,"","FAX","FAIRFAX","United States","N"
3497,"Midwest Airlines",\N,"YX","MEP","","United States","Y"
3498,"Midwest Airlines (Egypt)",\N,"MY","MWA","","Egypt","Y"
3499,"Midwest Aviation",\N,"","NIT","NIGHTTRAIN","United States","N"
3500,"Midwest Aviation Division",\N,"","MWT","MIDWEST","United States","N"
3501,"Midwest Helicopters De Mexico",\N,"","HTE","HELICOPTERSMEXICO","Mexico","N"
3502,"Millardair",\N,"","MAB","MILLARDAIR","Canada","N"
3503,"Millen Corporation",\N,"","RJM","MILLEN","United Kingdom","N"
3504,"Millennium Air",\N,"","MLK","NIGERJET","Nigeria","N"
3505,"Miller Flying Services",\N,"","MFS","MILLER TIME","United States","N"
3506,"Million Air",\N,"","OXO","MILL AIR","United States","N"
3507,"Mimino",\N,"","MIM","MIMINO","Russia","N"
3508,"Mina Airline Company",\N,"","NAB","","Egypt","N"
3509,"Minair",\N,"","OMR","ORMINE","Central African Republic","N"
3510,"Minebea Technologies",\N,"","EBE","MINEBEA","United States","N"
3511,"Mines Air Services Zambia",\N,"","MAZ","MINES","Zambia","N"
3512,"Miniliner",\N,"","MNL","MINILINER","Italy","N"
3513,"Ministic Air",\N,"","MNS","MINISTIC","Canada","N"
3514,"Ministry of Agriculture",\N,"","WDG"," Fisheries and Food","WATCHDOG","N"
3515,"Minsk Aircraft Overhaul Plant",\N,"","LIR","LISLINE","Belarus","N"
3516,"Miramichi Air Service",\N,"","MIR","MIRAMICHI","Canada","N"
3517,"Miras",\N,"","MIF","MIRAS","Kazakhstan","N"
3518,"Misr Overseas Airways",\N,"","MOS","","Egypt","N"
3519,"Mission Aviation Fellowship",\N,"","MAF","MISSI","Indonesia","N"
3520,"Missionair",\N,"","MSN","MISIONAIR","Spain","N"
3521,"Missions Gouvernemtales Francaises",\N,"","MRN","MARIANNE","France","N"
3522,"Mississippi State University",\N,"","BDG","BULLDOG","United States","N"
3523,"Mississippi Valley Airways",\N,"","MVA","VALAIR","United States","N"
3524,"Mistral Air",\N,"","MSA","AIRMERCI","Italy","N"
3525,"Mobil Oil",\N,"","MBO","MOBIL","Canada","N"
3526,"Mocambique Expresso",\N,"","MXE","MOZAMBIQUE EXPRESS","Mozambique","N"
3527,"Mofaz Air",\N,"","MFZ","MOFAZ AIR","Malaysia","N"
3528,"Moldaeroservice",\N,"","MLE","MOLDAERO","Moldova","N"
3529,"Moldavian Airlines",\N,"2M","MDV","MOLDAVIAN","Moldova","Y"
3530,"Moldova",\N,"","MVG","MOLDOVA-STATE","Moldova","N"
3531,"Mombasa Air Safari",\N,"","RRV","SKYROVER","Kenya","N"
3532,"Monarch Airlines",\N,"ZB","MON","MONARCH","United Kingdom","Y"
3533,"Monarch Airlines",\N,"","MNH","MONARCH AIR","United States","N"
3534,"Myway Airlines",\N,"8I","","","Italy","Y"
3535,"Moncton Flying Club",\N,"","MFC","EAST WIND","Canada","N"
3536,"Monde Air Charters",\N,"","MDB","MONDEAIR CARGO","United Kingdom","N"
3537,"Monerrey Air Taxi",\N,"","MTI","MONTERREY AIR","Mexico","N"
3538,"Monky Aerotaxis",\N,"","MKY","MONKY","Mexico","N"
3539,"Montenegro Airlines",\N,"YM","MGX","MONTAIR","Montenegro","Y"
3540,"Montserrat Airways",\N,"","MNT","MONTSERRAT","Montserrat","N"
3541,"Mooney Aircraft Corporation",\N,"","MNY","MOONEY FLIGHT","United States","N"
3542,"Morningstar Air Express",\N,"","MAL","MORNINGSTAR","Canada","Y"
3543,"Morris Air Service",\N,"","MSS","WASATCH","United States","N"
3544,"Morrison Flying Service",\N,"","MRO","MORRISON","United States","N"
3545,"Moskovia Airlines",\N,"3R","GAI","GROMOV AIRLINE","Russia","Y"
3546,"Mosphil Aero",\N,"","MPI","MOSPHIL","Philippines","N"
3547,"Motor Sich",\N,"M9","MSI","MOTOR SICH","Ukraine","Y"
3548,"Mount Cook Airlines",\N,"NM","NZM","MOUNTCOOK","New Zealand","N"
3549,"Mountain Air Cargo",\N,"","MTN","MOUNTAIN","United States","N"
3550,"Mountain Air Company",\N,"N4","MTC","MOUNTAIN LEONE","Sierra Leone","N"
3551,"Mountain Air Express",\N,"","PKP","PIKES PEAK","United States","N"
3552,"Mountain Air Service",\N,"","BRR","MOUNTAIN AIR","United States","N"
3553,"Mountain Bird",\N,"","MBI","MOUNTAIN BIRD","United States","N"
3554,"Mountain High Aviation",\N,"","MHA","MOUNTAIN HIGH","United States","N"
3555,"Mountain Pacific Air",\N,"","MPC","MOUNTAIN PACIFIC","Canada","N"
3556,"Mountain Valley Air Service",\N,"","MTV","MOUNTAIN VALLEY","United States","N"
3557,"Mowhawk Airlines",\N,"","MOW","MOHAWK AIR","United States","N"
3558,"Mudan Airlines",\N,"","MDN","","Somali Republic","N"
3559,"Mudanjiang General Aviation",\N,"","CMJ","MUDANJIANG","China","N"
3560,"Multi Taxi",\N,"","MTX","MULTITAXI","Mexico","N"
3561,"Multi-Aero",\N,"","WBR","WEBER","United States","N"
3562,"Multiflight",\N,"","MFT","YORKAIR","","N"
3563,"Murmansk Aircompany",\N,"","MNZ","MURMAN AIR","Russia","N"
3564,"Murray Air",\N,"","MUA","MURRAY AIR","United States","N"
3565,"Musrata Air Transport",\N,"","MMR","MUSRATA AIR","Libya","N"
3566,"Mustique Airways",\N,"","MAW","MUSTIQUE","Barbados","N"
3567,"My Way Airlines",\N,"","MYW","FRANKY","Italy","N"
3568,"MyTravel Airways",\N,"VZ","MYT","KESTREL","United Kingdom","Y"
3569,"Myanma Airways",\N,"UB","UBA","UNIONAIR","Myanmar","Y"
3570,"Myanmar Airways International",\N,"8M","MMM","assignment postponed","Myanmar","Y"
3571,"Myflug",\N,"","MYA","MYFLUG","Iceland","Y"
3572,"Mytravel Airways",\N,"","VKG","VIKING","Denmark","N"
3573,"NEL Cargo",\N,"","NLG","NELCARGO","Ivory Coast","N"
3574,"NHT Lineas Aereas",\N,"","NHG","HELGA","Brazil","N"
3575,"NZ Warbirds Association",\N,"","WAR","WARBIRDS","New Zealand","N"
3576,"Nacoia Lda",\N,"","ANL","AIR NACOIA","Angola","N"
3577,"Nada Air Service",\N,"","NHZ","NADA AIR","Chad","N"
3578,"Compangnie Nationale Naganagani",\N,"","BFN","","Burkina Faso","N"
3579,"Nahanni Air Services Ltd",\N,"","NAH","NAHANNI","Canada","N"
3580,"Nakheel Aviation",\N,"","NKL","NAKHEEL","United Arab Emirates","N"
3581,"Namibia Commerical Aviation",\N,"","MRE","MED RESCUE","Namibia","N"
3582,"Namibian Defence Force",\N,"","NDF","NAMIBIAN AIR FORCE","Namibia","N"
3583,"Nanjing Airlines",\N,"","CNJ","NINGHANG","China","N"
3584,"Nantucket Airlines",\N,"DV","ACK","ACK AIR","United States","N"
3585,"Nanyah Aviation",\N,"","NYA","NANYAH","Israel","N"
3586,"Napier Air Service Inc",\N,"","NAP","NAPIER","United States","N"
3587,"Nas Air",\N,"","NCM","AIR BANE","Angola","N"
3588,"Nas Air",\N,"P9","","","Mali","N"
3589,"Nasair",\N,"UE","NAS","NASAIRWAYS","Eritrea","Y"
3590,"Nashville Jet Charters",\N,"","NJC","NASHVILLE JET","United States","N"
3591,"Natalco Air Lines",\N,"","NCO","NATALCO","S","N"
3592,"Natioanl Air Traffic Controllers Association",\N,"","NTK","NATCA","United States","N"
3593,"National Air Charter",\N,"","NSR","NASAIR","Indonesia","N"
3594,"National Air Traffic Services",\N,"","RFI","SHERLOCK","United Kingdom","N"
3595,"National Airlines",\N,"","NAN","NATION AIR","United States","N"
3596,"National Airlines",\N,"N4","NCN","","Chile","N"
3597,"National Airlines",\N,"N7","ROK","RED ROCK","United States","N"
3598,"National Airlines",\N,"NA","NAL","NATIONAL","United States","N"
3599,"National Airlines",\N,"","KUS","KUSWAG","South Africa","N"
3600,"National Airways Cameroon",\N,"9O","","","Cameroon","N"
3601,"National Airways Corporation",\N,"","LFI","AEROMED","South Africa","N"
3602,"National Aviation Company",\N,"","GTY","","Egypt","N"
3603,"National Aviation Consultants",\N,"","TNC","NATCOM","Canada","N"
3604,"National Express",\N,"","NXT","NATIONAL FREIGHT","United States","N"
3605,"National Grid",\N,"","GRD","GRID","United Kingdom","N"
3606,"National Jet Express",\N,"","JTE","JETEX","Australia","N"
3607,"National Jet Service",\N,"","AND","AIR INDIANA","United States","N"
3608,"National Jet Systems",\N,"NC","NJS","NATIONAL JET","Australia","Y"
3609,"National Oceanic and Atmospheric Administration",\N,"","NAA","NOAA","United States","N"
3610,"National Overseas Airlines Company",\N,"","NOL","NAT AIRLINE","Egypt","N"
3611,"Nationale Luchtvaartschool",\N,"","NLS","PANDER","Netherlands","N"
3612,"Nations Air Express Inc",\N,"","NAE","NATIONS EXPRESS","United States","N"
